user	date	date_kind	lon	lat
kaart_3	2024-12-17T06:46:45	taken	-117.172949	32.724036
kaart_3	2024-12-17T07:00:09	taken	-117.158231	32.703928
kaart_3	2025-10-13T18:56:44	taken	125.798500	7.447384
kaart_3	2025-10-13T20:41:06	taken	125.815934	7.455379
bemaps_1pd	2023-06-16T18:53:38	taken	106.685729	10.751946
bemaps_1pd	2023-11-18T16:56:07	taken	100.551682	13.723113
bemaps_1pd	2023-11-18T17:05:27	taken	100.529061	13.723561
bemaps_1pd	2023-12-16T15:21:21	taken	105.084137	9.994391
bemaps_1pd	2023-12-16T15:22:32	taken	105.081571	10.000000
bemaps_1pd	2023-12-16T15:22:32	taken	105.081559	10.000028
bemaps_1pd	2025-07-04T09:01:09	taken	105.803017	21.214081
bemaps_1pd	2025-07-04T09:37:15	taken	105.791860	21.217112
bemaps_1pd	2025-07-05T11:23:24	taken	105.293970	20.798364
bemaps_1pd	2025-07-05T23:14:52	taken	105.328451	20.806468
bemaps_1pd	2025-07-08T13:31:50	taken	106.691446	11.000749
bemaps_1pd	2025-07-08T13:33:52	taken	106.827936	11.164566
bemaps_1pd	2025-09-14T14:39:10	taken	106.705821	10.770462
bemaps_1pd	2025-10-18T02:19:55	taken	105.081459	10.013387
bemaps_1pd	2025-12-14T02:09:45	taken	106.017226	21.004787
bemaps_1pd	2026-09-13T08:38:58	taken	106.050296	21.069327
bemaps3_sg	2016-01-04T03:25:32	taken	106.645009	11.051276
bemaps3_sg	2023-12-31T10:15:47	taken	106.656069	10.729956
bemaps3_sg	2024-12-30T10:40:56	taken	106.815123	10.736967
bemaps3_sg	2025-05-14T10:03:58	taken	106.662252	11.026685
elsol8888	2025-07-13T02:16:37	taken	106.416014	20.657594
elsol8888	2025-11-07T01:39:18	taken	106.201592	10.991719
elsol8888	2025-11-07T02:05:11	taken	106.202028	10.958767
elsol8888	2025-11-07T02:21:53	taken	106.232169	11.002283
elsol8888	2025-11-07T03:17:49	taken	106.103317	11.075419
elsol8888	2025-11-12T05:13:17	taken	107.783569	12.885806
elsol8888	2026-03-31T16:40:47	taken	105.693436	21.005899
elsol8888	2026-03-31T16:42:19	taken	105.721215	21.011118
phoenixmap_right	2025-05-30T11:16:56	taken	106.653056	10.810910
phoenixmap_right	2025-06-21T03:53:23	taken	106.696960	10.801041
phoenixmap_right	2025-07-05T09:01:47	taken	105.344010	20.819676
phoenixmap_right	2025-07-05T10:46:08	taken	105.314244	20.803636
phoenixmap_right	2025-09-12T01:55:17	taken	107.112794	10.607211
phoenixmap_right	2025-09-12T02:00:21	taken	107.133119	10.591635
phoenixmap_right	2025-10-18T00:47:00	taken	105.084380	10.007786
phoenixmap_right	2025-10-18T02:13:51	taken	105.080960	10.013452
l1ndemann	2017-11-26T12:56:19	taken	105.541370	20.877267
l1ndemann	2017-11-26T13:35:40	taken	105.641154	21.000202
l1ndemann	2017-12-19T08:51:02	taken	29.472376	-23.927955
l1ndemann	2018-07-04T17:27:53	taken	-76.611278	39.286013
l1ndemann	2018-08-04T08:30:09	taken	-79.468265	22.510481
l1ndemann	2018-08-04T08:32:51	taken	-79.457695	22.499863
l1ndemann	2018-08-04T08:43:15	taken	-79.402979	22.499876
l1ndemann	2018-08-04T12:21:50	taken	-79.520538	22.500599
l1ndemann	2018-08-04T12:24:01	taken	-79.500152	22.503490
l1ndemann	2018-08-04T12:26:07	taken	-79.484067	22.504126
l1ndemann	2020-06-13T10:16:14	taken	106.000053	20.642913
l1ndemann	2020-06-13T11:17:51	taken	106.168841	20.500001
l1ndemann	2020-06-13T11:17:51	taken	106.168821	20.499935
l1ndemann	2020-06-13T12:19:45	taken	106.000049	20.275161
l1ndemann	2020-06-13T12:19:45	taken	105.999966	20.275100
l1ndemann	2020-06-13T12:34:14	taken	105.937651	20.216465
l1ndemann	2021-04-19T12:25:52	taken	105.446109	20.950002
l1ndemann	2021-12-11T12:37:39	taken	105.420567	21.042214
l1ndemann	2021-12-11T12:53:33	taken	105.481893	21.000025
l1ndemann	2021-12-11T12:56:46	taken	105.499997	20.990134
l1ndemann	2021-12-11T13:13:06	taken	105.601190	20.999992
l1ndemann	2021-12-11T13:28:13	taken	105.728193	21.010234
l1ndemann	2022-10-23T07:08:32	taken	59.034244	43.789581
l1ndemann	2022-10-23T07:12:48	taken	59.034244	43.789582
l1ndemann	2022-10-24T10:46:19	taken	59.389741	42.401698
l1ndemann	2022-10-24T10:49:57	taken	59.387942	42.402778
l1ndemann	2022-10-25T06:05:39	taken	60.324051	42.026724
l1ndemann	2022-10-25T06:25:32	taken	60.328578	42.026966
l1ndemann	2022-10-27T05:02:44	taken	60.362253	41.378601
l1ndemann	2022-10-27T05:13:28	taken	60.357861	41.379838
cut	2013-02-16T12:20:59	taken	80.651466	16.228770
cut	2013-02-16T12:23:16	taken	80.652835	16.223885
cut	2013-03-22T13:55:00	taken	-77.923785	21.376645
cut	2013-04-25T07:06:35	taken	87.907637	24.784940
cut	2013-04-25T07:07:10	taken	87.902982	24.784600
cut	2013-05-11T09:00:00	taken	106.916143	47.916555
cut	2013-05-11T09:02:11	taken	106.907889	47.916334
cut	2013-05-13T14:40:00	taken	-8.879438	29.548603
cut	2013-05-13T14:43:38	taken	-8.868311	29.541611
cut	2013-06-23T10:58:00	taken	73.832830	15.396254
cut	2013-06-23T11:11:38	taken	73.794501	15.398843
cut	2013-12-05T17:21:01	taken	55.249594	25.180022
cut	2013-12-05T17:26:21	taken	55.285250	25.225723
cut	2013-12-24T18:32:00	taken	-76.252623	20.887674
cut	2014-03-24T19:08:27	taken	24.067950	42.693510
cut	2014-03-24T19:16:13	taken	24.175764	42.710007
cut	2014-06-23T12:33:38	taken	74.400063	31.540898
cut	2014-09-23T10:26:12	taken	74.426536	31.464368
cut	2014-12-22T17:40:59	taken	-76.267844	20.888144
cut	2014-12-25T14:32:00	taken	77.047470	8.375385
cut	2015-02-22T11:32:09	taken	23.298518	42.721022
cut	2015-02-22T11:33:38	taken	23.315682	42.714409
cut	2015-03-01T20:00:00	taken	78.142608	8.809207
cut	2015-03-01T20:04:41	taken	78.155593	8.806105
cut	2015-03-07T08:00:00	taken	78.650289	12.706328
cut	2015-03-07T08:02:58	taken	78.685538	12.732979
cut	2015-06-23T08:18:06	taken	77.071987	8.313974
cut	2015-06-26T10:58:02	taken	-77.915943	21.386532
cut	2015-09-18T14:17:23	taken	72.822792	18.944072
cut	2015-09-18T14:20:04	taken	72.811325	18.955953
cut	2015-09-28T18:53:00	taken	45.342202	2.034533
cut	2015-09-28T19:11:02	taken	45.285051	2.024031
cut	2015-12-09T09:18:36	taken	72.760342	32.686257
cut	2015-12-09T09:26:19	taken	72.773614	32.633413
cut	2016-03-20T12:04:24	taken	58.174296	23.689673
cut	2016-03-20T12:20:21	taken	58.171848	23.690478
cut	2016-03-21T13:07:00	taken	77.636804	32.399020
cut	2016-03-21T13:09:38	taken	77.632299	32.395540
cut	2016-03-31T17:51:59	taken	76.170959	31.085613
cut	2016-03-31T17:55:46	taken	76.173177	31.090415
cut	2016-06-02T07:52:15	taken	26.091976	44.444426
cut	2016-06-12T11:04:39	taken	108.479067	11.952611
cut	2016-06-12T11:25:02	taken	108.498731	11.947591
cut	2016-06-28T17:21:00	taken	88.378621	22.575939
cut	2016-06-28T17:25:20	taken	88.383355	22.582034
cut	2016-08-27T12:33:45	taken	87.901338	22.452263
cut	2016-08-27T12:36:21	taken	87.871257	22.431259
cut	2016-08-31T14:15:01	taken	50.269108	26.210680
cut	2016-08-31T14:19:51	taken	50.318364	26.188706
cut	2016-12-25T08:58:31	taken	108.092790	16.223028
cut	2016-12-25T09:21:39	taken	108.151281	16.193008
cut	2017-11-01T18:12:38	taken	74.317505	31.499995
cut	2017-11-01T18:14:57	taken	74.335062	31.505877
cut	2017-11-08T19:55:37	taken	105.862275	21.144102
cut	2017-11-08T20:42:23	taken	105.868931	21.303627
cut	2017-12-02T14:47:00	taken	72.971152	31.090834
cut	2017-12-02T15:09:53	taken	72.957822	31.061213
cut	2017-12-11T19:41:00	taken	106.696059	21.942632
cut	2017-12-11T20:06:04	taken	106.768689	21.856539
cut	2018-07-03T06:16:23	taken	26.082213	44.344004
huyetnga	2020-09-05T05:52:14	taken	106.176949	20.428198
huyetnga	2020-09-06T03:44:16	taken	106.312492	20.130003
huyetnga	2020-09-26T06:56:51	taken	108.492003	15.945476
huyetnga	2020-09-26T06:58:37	taken	108.494561	15.947697
huyetnga	2020-09-26T08:05:55	taken	108.507244	15.956580
huyetnga	2020-09-29T03:22:59	taken	108.500743	15.974252
huyetnga	2020-11-23T01:50:35	taken	109.232968	13.769114
huyetnga	2020-11-23T12:51:35	taken	109.225528	13.777413
huyetnga	2021-01-01T09:09:07	taken	105.709854	20.922661
huyetnga	2021-02-05T03:51:41	taken	105.719440	20.905191
huyetnga	2021-04-30T02:13:16	taken	105.669183	18.672990
huyetnga	2021-04-30T02:20:22	taken	105.671214	18.673405
huyetnga	2021-10-16T07:07:01	taken	10.423897	44.991776
huyetnga	2021-10-16T13:19:21	taken	10.409130	44.996214
huyetnga	2022-08-29T17:02:22	taken	15.285912	37.851624
huyetnga	2022-08-29T17:02:46	taken	15.285907	37.851582
huyetnga	2022-09-30T10:07:20	taken	8.395372	45.010087
huyetnga	2022-09-30T10:53:38	taken	8.395265	45.009080
huyetnga	2022-11-23T12:10:27	taken	9.251782	45.480136
huyetnga	2024-01-03T10:56:41	taken	9.157600	45.504964
huyetnga	2024-01-03T12:53:58	taken	9.136035	45.504842
huyetnga	2026-07-23T09:38:46	taken	9.227984	45.476286
huyetnga	2026-07-27T07:55:57	taken	7.915432	45.953538
huyetnga	2026-07-27T09:35:47	taken	7.915075	45.948048
sg_front_3	2025-09-29T10:07:32	taken	106.694751	10.765480
sg_front_3	2025-10-09T10:54:42	taken	106.707860	10.763700
sg_front_3	2026-08-08T12:51:14	taken	106.720488	20.849349
sg_front_3	2026-08-09T05:34:10	taken	106.711293	20.847530
diemden360	2021-04-27T09:17:14	taken	105.487688	20.989765
diemden360	2021-04-27T09:17:14	taken	105.487152	20.990047
diemden360	2022-04-16T09:10:38	taken	105.714727	20.249759
diemden360	2022-04-16T10:40:01	taken	105.713834	20.249680
diemden360	2022-04-23T16:30:29	taken	104.013958	9.954694
diemden360	2022-04-23T16:40:05	taken	104.014111	9.954778
diemden360	2023-03-25T08:25:11	taken	105.719647	21.336701
diemden360	2023-03-26T11:42:31	taken	105.716942	21.333085
diemden360	2023-05-13T16:49:09	taken	106.626820	17.492379
diemden360	2023-05-14T16:37:59	taken	106.637282	17.475134
diemden360	2023-08-26T05:23:04	taken	106.992456	20.959814
diemden360	2023-08-26T07:34:07	taken	107.050691	20.954267
diemden360	2023-08-26T09:36:05	taken	107.046922	20.952408
diemden360	2023-09-03T07:23:18	taken	106.700169	20.823347
diemden360	2023-12-31T02:07:05	taken	105.283339	21.454294
diemden360	2023-12-31T04:58:48	taken	105.280962	21.452459
HungTran9x0	2024-07-02T03:22:21	taken	105.728220	21.004685
HungTran9x0	2024-07-22T08:00:03	taken	105.728595	20.924836
HungTran9x0	2024-09-02T06:31:25	taken	105.698712	20.983677
HungTran9x0	2025-07-05T12:18:06	taken	105.725167	21.044640
jqka	2016-11-08T05:42:44	taken	113.696153	31.274043
jqka	2016-11-08T08:48:45	taken	114.303418	30.614652
jqka	2016-11-14T02:47:31	taken	108.943328	34.354405
jqka	2016-11-14T02:51:06	taken	108.946152	34.354405
jqka	2017-07-10T08:20:52	taken	102.455523	38.103027
jqka	2017-07-10T10:45:14	taken	103.011343	37.653796
jqka	2017-07-10T11:00:33	taken	102.996362	37.627502
jqka	2017-07-10T11:38:19	taken	102.901698	37.499992
jqka	2017-07-11T02:28:53	taken	103.112883	35.511029
jqka	2017-07-11T02:48:16	taken	103.083562	35.499985
jqka	2017-09-12T03:00:22	taken	87.528745	43.822907
jqka	2017-09-12T05:30:50	taken	87.687788	43.981751
jqka	2017-11-15T23:02:05	taken	102.933990	35.477270
jqka	2017-11-21T18:02:35	taken	81.299213	43.932906
jqka	2017-11-22T18:37:53	taken	81.362109	43.889305
jqka	2018-02-02T23:56:14	taken	105.858360	25.111341
jqka	2018-02-03T01:29:48	taken	105.834783	25.005923
jqka	2018-02-03T01:35:17	taken	105.820976	24.996399
jqka	2018-02-03T01:50:12	taken	105.776232	24.992852
jqka	2018-05-07T17:36:59	taken	102.454000	38.102996
jqka	2018-05-07T18:00:12	taken	102.537974	38.019843
jqka	2018-05-07T18:16:24	taken	102.578553	38.000076
jqka	2018-05-09T21:51:05	taken	102.933982	35.476983
jqka	2018-06-25T13:30:42	taken	106.920402	47.913361
jqka	2019-04-01T07:41:35	taken	114.345049	30.692727
jqka	2019-05-29T06:10:50	taken	117.195050	39.123791
jqka	2019-06-18T08:54:27	taken	106.785209	47.884425
jqka	2019-06-26T01:50:49	taken	103.087162	35.501862
jqka	2019-06-26T03:29:49	taken	103.044971	35.475787
jqka	2019-11-20T08:58:07	taken	117.198646	39.161359
jqka	2019-11-25T07:13:59	taken	113.650119	31.266868
jqka	2020-01-08T07:34:16	taken	103.352097	37.553174
jqka	2020-01-08T08:30:16	taken	102.901222	37.504525
jqka	2020-01-08T08:43:52	taken	102.899484	37.485026
gispo_1	2016-10-11T16:23:44	taken	25.007037	60.184490
gispo_1	2016-10-11T16:25:06	taken	24.999785	60.186099
gispo_1	2016-10-18T16:11:18	taken	25.007872	60.186225
gispo_1	2016-11-01T13:11:11	taken	24.943476	60.172054
gispo_1	2016-12-29T17:29:00	taken	-3.702471	40.414695
gispo_1	2016-12-31T13:14:30	taken	-3.923985	40.266986
gispo_1	2017-01-08T12:35:24	taken	22.876104	61.780156
gispo_1	2017-01-08T12:56:19	taken	22.874198	61.780420
gispo_1	2017-01-21T13:17:58	taken	24.432143	60.257638
gispo_1	2017-01-21T13:21:53	taken	24.432207	60.259786
alllenwang	2018-12-29T05:15:08	taken	121.437039	24.965004
alllenwang	2018-12-31T05:48:10	taken	121.524906	24.975762
alllenwang	2018-12-31T06:18:35	taken	121.553596	25.023451
alllenwang	2019-06-29T02:43:13	taken	105.819407	21.144109
alllenwang	2019-06-29T02:53:11	taken	105.797541	21.214893
alllenwang	2019-08-04T07:50:14	taken	120.681962	23.955390
alllenwang	2019-08-05T01:15:13	taken	121.462138	25.013694
alllenwang	2020-06-20T10:19:34	taken	121.245907	23.174862
alllenwang	2020-06-20T10:47:09	taken	121.151270	22.999985
alllenwang	2020-06-22T04:43:08	taken	121.540028	25.022094
alllenwang	2021-10-19T09:10:32	taken	120.275627	23.285947
alllenwang	2021-11-07T05:58:05	taken	121.459261	25.142504
alllenwang	2022-05-29T01:53:14	taken	120.210843	22.994934
alllenwang	2022-05-29T02:14:01	taken	120.217292	22.999599
alllenwang	2023-06-19T03:38:36	taken	121.240727	23.165753
alllenwang	2023-07-01T10:14:06	taken	120.440451	24.125512
alllenwang	2023-07-01T10:46:54	taken	120.487171	24.161668
alllenwang	2023-07-10T21:31:47	taken	120.889230	23.487025
alllenwang	2023-07-10T22:30:33	taken	120.890115	23.487395
alllenwang	2023-07-14T07:38:21	taken	120.974446	23.968007
alllenwang	2023-07-29T02:08:21	taken	120.348847	23.559359
alllenwang	2023-07-29T02:24:03	taken	120.344981	23.560151
alllenwang	2023-08-01T10:03:02	taken	120.243595	23.017010
alllenwang	2023-12-10T04:55:26	taken	121.134152	22.751821
alllenwang	2023-12-11T03:49:24	taken	120.958961	22.508040
alllenwang	2023-12-11T05:03:41	taken	120.893904	22.251629
alllenwang	2023-12-11T05:47:35	taken	120.888568	22.269932
alllenwang	2024-08-15T06:20:41	taken	120.675473	22.902347
alllenwang	2024-10-03T10:01:35	taken	-14.606170	65.000043
alllenwang	2024-10-03T10:01:36	taken	-14.606063	64.999833
alllenwang	2024-10-03T10:02:27	taken	-14.614696	64.989631
alllenwang	2025-01-02T01:52:06	taken	121.397486	24.679812
alllenwang	2026-08-22T09:42:26	taken	120.827362	24.347916
alllenwang	2026-08-23T04:35:28	taken	120.678932	24.398186
alllenwang	2026-09-11T07:00:52	taken	121.832991	24.508327
alllenwang	2026-09-11T07:09:13	taken	121.819207	24.470660
alllenwang	2026-09-11T23:50:21	taken	121.601890	23.986512
alllenwang	2026-09-12T08:12:49	taken	121.606197	23.999969
alllenwang	2026-09-12T09:53:29	taken	121.814212	24.471819
hoangvietanh	2016-04-17T08:38:44	taken	105.789650	21.266900
hoangvietanh	2016-04-21T12:35:36	taken	105.342191	19.905281
hoangvietanh	2016-07-21T18:17:36	taken	109.156303	12.079128
hoangvietanh	2016-07-22T07:27:22	taken	109.216715	11.975378
hoangvietanh	2016-07-23T11:40:07	taken	109.184136	11.986911
hoangvietanh	2016-07-25T10:24:53	taken	109.194140	12.249494
hoangvietanh	2016-12-20T09:39:58	taken	105.687222	18.209167
hoangvietanh	2016-12-27T09:21:34	taken	105.751375	10.031080
hoangvietanh	2016-12-27T09:32:55	taken	105.749419	9.995994
hoangvietanh	2016-12-27T16:13:54	taken	105.748333	10.032500
hoangvietanh	2016-12-28T16:55:15	taken	105.157222	9.175556
hoangvietanh	2016-12-30T07:29:33	taken	105.529062	9.809885
hoangvietanh	2017-01-07T11:29:40	taken	105.784695	20.101323
hoangvietanh	2017-01-22T09:27:02	taken	104.019167	10.071944
hoangvietanh	2017-01-25T08:13:40	taken	104.003666	10.159547
hoangvietanh	2017-04-08T12:02:35	taken	106.757778	21.859444
hoangvietanh	2017-04-08T16:35:11	taken	106.714722	21.913333
hoangvietanh	2017-06-06T09:50:49	taken	105.541944	18.322222
hoangvietanh	2017-12-17T15:04:06	taken	105.573333	20.908611
hoangvietanh	2017-12-17T15:28:17	taken	105.576389	20.910556
hoangvietanh	2018-01-18T01:01:59	taken	96.150691	16.804565
hoangvietanh	2018-01-19T11:10:56	taken	96.154126	16.799262
hoangvietanh	2018-01-23T06:08:52	taken	96.113498	19.739384
hoangvietanh	2018-01-23T07:42:05	taken	96.112325	19.720610
hoangvietanh	2018-04-06T06:09:36	taken	108.510508	15.617690
hoangvietanh	2018-04-06T06:11:29	taken	108.500059	15.632271
hoangvietanh	2018-04-06T06:11:31	taken	108.499886	15.632551
hoangvietanh	2018-04-16T03:54:01	taken	109.048298	13.952486
